28 04 1990	7.4875 20.2375 0.0 3.7109947
29 04 1990	10.4875 20.537498 0.0 4.823037
30 04 1990	11.7375 18.4375 0.0 3.1403713
01 05 1990	8.6875 19.637499 0.0 4.381244
02 05 1990	7.5375004 21.3375 0.0 4.924178
03 05 1990	7.9875 22.537498 0.0 4.5991073
04 05 1990	10.2375 21.9875 0.0 4.5391707
05 05 1990	9.1375 21.037498 0.0 4.3895483
06 05 1990	8.9375 18.7375 2.9 3.1488574
07 05 1990	9.337501 18.5875 4.0 3.18361
08 05 1990	9.4875 20.0875 0.0 4.0705824
09 05 1990	10.6875 21.787498 0.0 4.588829
10 05 1990	8.6375 21.8375 0.0 4.7134233
11 05 1990	12.6375 18.9375 8.1 2.5721428
12 05 1990	13.0375 17.037498 22.199999 1.3080122
13 05 1990	12.3875 21.387499 0.0 3.144778
14 05 1990	12.2375 22.9375 0.0 4.415685
15 05 1990	10.587501 24.037498 0.0 4.735662
16 05 1990	13.1375 23.787498 0.0 4.0827136
17 05 1990	13.6875 24.7375 0.0 4.6392694
18 05 1990	12.9875 25.7375 0.0 5.263048
19 05 1990	13.587501 25.8375 0.0 4.6074443
20 05 1990	15.3875 26.7375 0.1 4.2397633
21 05 1990	16.2375 26.2375 0.6 4.219704
22 05 1990	15.3875 24.2375 0.2 2.5136456
23 05 1990	16.2875 25.6875 0.0 5.2190003
24 05 1990	14.9375 27.037498 0.0 5.4059186
25 05 1990	15.337501 24.8375 0.0 5.0344195
26 05 1990	14.4375 25.4375 0.0 5.001694
27 05 1990	14.1875 26.037498 0.0 5.053896
28 05 1990	15.5375 23.1875 5.2000003 3.0803752
29 05 1990	13.087501 24.4875 0.0 4.94079
30 05 1990	13.4875 22.5875 0.0 4.2346416
31 05 1990	13.6375 22.2375 0.5 4.298045
01 06 1990	12.837501 24.037498 0.0 5.5493546
02 06 1990	10.7875 24.887499 0.0 5.605514
03 06 1990	13.2375 25.9875 0.0 5.8981214
04 06 1990	14.3875 28.2375 0.0 5.8129683
05 06 1990	14.6875 27.037498 0.2 4.2205224
06 06 1990	16.637499 24.0875 0.4 4.459283
07 06 1990	16.4875 23.1875 0.0 5.120324
08 06 1990	15.2875 27.787498 0.0 6.0752645
09 06 1990	14.4875 27.7375 0.0 6.214798
10 06 1990	15.837501 26.2375 0.0 6.4071226
11 06 1990	12.4875 24.537498 0.2 4.693326
12 06 1990	15.7875 26.537498 0.2 5.947248
13 06 1990	14.7375 27.137499 0.0 5.719045
14 06 1990	15.6875 26.287498 1.8000001 3.5527217
15 06 1990	13.9875 26.4875 0.0 5.865216
16 06 1990	15.2375 28.287498 0.0 5.9930778
17 06 1990	14.4375 28.0875 0.0 5.9181976
18 06 1990	15.7375 28.6875 0.0 5.904671
19 06 1990	15.2375 29.5875 0.0 5.9719563
20 06 1990	18.637499 32.3875 0.2 6.1986856
21 06 1990	19.0875 29.1875 0.0 6.074396
22 06 1990	17.537498 30.9375 0.0 6.5673385
23 06 1990	16.0375 31.5875 0.0 6.533842
24 06 1990	19.137499 33.3875 0.0 6.4651175
25 06 1990	17.7375 32.1375 0.0 6.482882
26 06 1990	18.5875 32.1375 0.0 6.286026
27 06 1990	19.1875 31.037498 0.0 5.9897485
28 06 1990	19.5875 31.137499 0.0 5.7271123
29 06 1990	18.9375 31.6875 0.0 6.3474836
30 06 1990	19.3375 32.6875 0.0 6.5307984
01 07 1990	20.637499 35.6375 0.0 7.1166053
02 07 1990	20.1875 30.2375 0.0 7.5298634
03 07 1990	18.9875 32.2875 0.0 6.749885
04 07 1990	18.4875 26.7375 0.0 7.2295194
05 07 1990	17.037498 29.537498 0.0 6.1495304
06 07 1990	17.8375 28.1875 0.0 6.5694795
07 07 1990	17.1875 26.637499 0.0 6.3790293
08 07 1990	16.387499 30.287498 0.0 6.149365
09 07 1990	17.3375 30.637499 0.0 6.0737467
10 07 1990	18.1875 31.2375 0.0 6.530179
11 07 1990	17.787498 28.4875 0.5 5.622938
12 07 1990	17.8375 26.2375 3.6000001 4.192978
13 07 1990	16.2875 26.6875 0.2 4.7163787
14 07 1990	17.4375 30.287498 0.0 5.9442677
15 07 1990	17.9375 31.2375 0.0 6.152353
16 07 1990	19.287498 31.8375 0.0 5.90956
17 07 1990	18.9875 33.1375 0.0 6.4129486
18 07 1990	19.7375 32.6375 0.0 6.97459
19 07 1990	17.637499 31.4875 0.0 5.6892214
20 07 1990	19.5875 31.5875 0.0 6.0214143
21 07 1990	18.387499 32.6375 0.0 6.332447
22 07 1990	18.787498 34.1375 0.0 6.4855857
23 07 1990	19.637499 33.9875 0.0 6.5488696
24 07 1990	21.387499 34.6875 0.0 6.869364
25 07 1990	18.137499 33.837498 0.0 7.236232
26 07 1990	19.887499 34.1875 0.0 6.8184247
27 07 1990	20.037498 34.5375 0.0 6.417865
28 07 1990	20.4875 33.6375 0.0 6.193332
29 07 1990	21.387499 33.2375 0.0 5.762756
30 07 1990	20.2375 30.9375 0.0 6.2644157
31 07 1990	20.4375 31.387499 0.0 5.651035
01 08 1990	20.7375 31.0875 1.4 5.0086293
02 08 1990	20.537498 27.2375 1.3 3.6981094
03 08 1990	19.637499 30.137499 0.3 4.7905884
04 08 1990	19.287498 31.637499 0.0 5.1815176
05 08 1990	20.1875 31.9375 0.0 5.2889867
06 08 1990	19.6875 32.0375 0.0 5.7267404
07 08 1990	21.5875 30.9875 0.3 5.262715
08 08 1990	20.0875 29.5875 0.1 5.9082975
09 08 1990	17.387499 29.6875 0.0 5.3371143
10 08 1990	20.037498 30.137499 0.0 5.2272453
11 08 1990	19.287498 30.287498 0.0 5.5716753
12 08 1990	18.4375 30.5875 0.0 5.2061543
13 08 1990	18.6875 30.4875 0.0 5.678914
14 08 1990	17.637499 31.287498 0.0 5.501855
15 08 1990	19.4875 32.6375 0.0 5.210193
16 08 1990	20.2375 31.9875 0.0 6.0788784
17 08 1990	19.637499 31.137499 0.0 6.206946
18 08 1990	19.0875 28.4375 0.0 6.513029
19 08 1990	16.4875 30.287498 0.0 5.26507
20 08 1990	18.137499 32.9875 0.0 5.966565
21 08 1990	18.3375 33.6375 0.0 6.3903327
22 08 1990	20.9875 30.887499 0.0 5.6935472
23 08 1990	18.387499 30.887499 0.0 5.6672997
24 08 1990	17.2375 30.5875 0.0 5.2665205
25 08 1990	18.3375 31.0875 0.0 5.2683735
26 08 1990	18.0875 31.7375 0.1 5.567224
27 08 1990	19.287498 27.387499 0.4 4.370948
28 08 1990	19.387499 26.9875 2.7 3.49639
29 08 1990	18.037498 28.2375 0.0 4.285283
30 08 1990	19.787498 29.037498 0.0 4.424541
31 08 1990	18.037498 29.037498 0.0 4.4626055
01 09 1990	20.3375 30.6875 0.0 3.9769516
02 09 1990	19.037498 30.9875 0.0 4.7864017
03 09 1990	18.1875 28.637499 0.0 5.674778
04 09 1990	17.7375 29.537498 0.0 4.952632
05 09 1990	18.8375 29.8375 0.0 5.219128
06 09 1990	18.537498 28.4875 0.0 5.5534735
07 09 1990	16.387499 29.9875 0.0 5.4704175
08 09 1990	18.1875 27.4875 0.0 5.6245685
09 09 1990	16.137499 28.8375 0.0 4.273599
10 09 1990	19.4375 30.787498 0.0 4.3206553
11 09 1990	18.3375 28.6875 0.0 5.5234814
12 09 1990	16.8375 28.1875 0.0 4.552003
13 09 1990	14.7875 25.5875 0.0 4.374329
14 09 1990	18.0875 26.9375 0.0 4.671704
15 09 1990	19.887499 29.387499 0.0 3.7490463
16 09 1990	19.9375 29.8375 0.0 4.2088013
17 09 1990	18.537498 28.887499 0.0 3.909613
18 09 1990	18.0875 27.8375 0.0 4.6450243
19 09 1990	18.0875 28.5875 0.0 4.8780427
20 09 1990	17.537498 30.4875 0.0 4.600374
21 09 1990	20.137499 27.8375 0.0 4.7845645
22 09 1990	20.287498 26.637499 0.0 4.4625216
23 09 1990	17.6875 30.037498 0.0 4.1823535
24 09 1990	18.887499 28.387499 0.0 4.3488836
25 09 1990	16.6875 30.1875 0.0 4.6757073
26 09 1990	19.787498 31.887499 0.0 4.5187125
27 09 1990	18.787498 29.387499 0.0 4.401189
28 09 1990	16.387499 26.6875 0.0 3.768226
29 09 1990	17.2375 25.6875 0.0 3.5570998
30 09 1990	14.8875 25.6875 0.0 3.753041
01 10 1990	19.5875 27.9375 0.0 3.4572272
02 10 1990	19.037498 28.6875 0.0 3.095562
03 10 1990	20.387499 26.0875 0.2 2.6933422
04 10 1990	19.8375 26.037498 1.3000001 2.6247816
05 10 1990	16.5875 23.4875 0.2 3.0346258
06 10 1990	15.7875 23.887499 0.0 2.5176923
07 10 1990	16.6875 24.9375 0.0 2.9235501
08 10 1990	15.4375 25.887499 0.2 2.9104366
09 10 1990	16.5875 25.3375 1.4 2.8624911
10 10 1990	18.7375 26.2375 0.2 2.8789976
11 10 1990	20.0875 25.9875 0.0 3.1648312
12 10 1990	20.037498 26.8375 0.0 2.6302109
13 10 1990	17.4875 29.787498 0.0 2.5857778
14 10 1990	17.287498 27.4875 0.0 3.0856736
15 10 1990	16.4375 26.037498 0.2 2.5775864
16 10 1990	18.2375 25.387499 1.6 2.1146817
17 10 1990	15.7375 25.787498 0.0 2.7502048
18 10 1990	16.8375 25.537498 0.0 2.711912
19 10 1990	16.8375 23.8375 12.299999 1.7577957
20 10 1990	16.537498 20.637499 0.0 2.5832326
21 10 1990	14.9875 22.887499 0.0 2.530334
22 10 1990	11.587501 22.4375 0.0 2.4778721
23 10 1990	14.6375 20.5875 20.900002 1.4009932
24 10 1990	13.9875 21.0875 0.1 1.9636248
25 10 1990	14.4375 20.9375 3.6 1.5778707
26 10 1990	13.2875 21.037498 0.0 2.249768
27 10 1990	13.587501 18.4875 2.2 1.2965932
28 10 1990	11.7375 16.9375 2.4000003 1.18497
29 10 1990	13.1875 21.287498 0.4 1.4721413
30 10 1990	17.9375 23.3375 0.0 2.2889025
31 10 1990	16.0375 22.3375 0.0 1.9833883
01 11 1990	13.2375 21.9375 0.0 2.0216606
02 11 1990	11.4375 19.137499 0.0 2.0909588
03 11 1990	11.6375 19.0875 0.0 2.2471895
04 11 1990	10.2875 16.8375 0.0 2.2003436
05 11 1990	9.4375 15.4875 0.0 2.550498
06 11 1990	7.4375 16.0875 0.0 1.961289
07 11 1990	6.6375003 16.2875 0.0 2.0959725
08 11 1990	5.2875004 15.337501 0.0 1.8522464
09 11 1990	5.4375 16.387499 0.0 1.9888012
10 11 1990	11.1875 18.2375 3.1 2.2234352
11 11 1990	12.1875 16.2375 12.1 0.6384324
12 11 1990	11.7375 14.087501 28.1 0.36112666
13 11 1990	10.7875 18.137499 0.0 1.7388992
14 11 1990	7.5375004 16.637499 0.0 1.7064354
15 11 1990	11.4875 17.9375 0.2 1.7126284
16 11 1990	11.2375 16.9375 0.6 2.0492048
17 11 1990	11.0375 19.287498 0.1 1.3637357
18 11 1990	10.8875 16.887499 0.0 1.6059266
19 11 1990	12.9375 16.537498 0.0 2.1935596
20 11 1990	13.2375 18.3375 0.0 1.6901008
21 11 1990	10.6875 20.0875 0.0 1.5183554
22 11 1990	10.4875 20.0875 0.0 1.640559
23 11 1990	7.7375 13.9875 4.7000003 0.7834992
24 11 1990	5.2375 13.8875 2.5 0.9553552
25 11 1990	13.0375 18.0875 3.4 1.732833
26 11 1990	9.3875 14.0375 5.6999993 0.7902548
27 11 1990	8.1875 13.1375 0.5 1.0543494
28 11 1990	7.8875003 13.4875 0.1 1.3018093
29 11 1990	6.7875004 11.7875 4.5 0.57116205
30 11 1990	6.5875 11.837501 0.0 1.4339361
01 12 1990	6.4375 10.4875 2.4 1.4189605
02 12 1990	2.7875 11.087501 2.3 1.6972997
03 12 1990	1.5374999 10.837501 1.8 1.2316155
04 12 1990	1.6875 11.2375 0.0 1.3218921
05 12 1990	7.3875003 11.8875 0.1 1.1613307
06 12 1990	3.5375 10.6875 0.0 2.0499196
07 12 1990	1.5374999 10.1375 0.0 1.4942275
08 12 1990	7.2375 13.7375 0.0 1.0121686
09 12 1990	8.6375 14.0375 8.7 0.76108736
10 12 1990	6.7875004 9.5375 3.5000002 1.2225646
11 12 1990	4.5875 10.2875 0.6 0.9634793
12 12 1990	2.1375 10.2375 2.0 1.1622924
13 12 1990	5.9875 9.587501 0.2 1.7874924
14 12 1990	5.4375 11.4375 0.0 1.7587987
15 12 1990	4.1875 10.3875 0.0 1.0804337
16 12 1990	3.0874999 11.2875 0.0 1.1495594
17 12 1990	0.88750005 10.2875 0.0 1.0621325
18 12 1990	0.3375 10.9375 0.0 1.1864847
19 12 1990	2.2375 12.087501 0.0 1.0501724
20 12 1990	1.4875 11.337501 0.0 1.0835891
21 12 1990	0.9875 12.1375 0.0 1.0850499
22 12 1990	1.4375 12.4375 4.1 1.2239758
23 12 1990	7.6875 12.6375 40.900005 0.44659248
24 12 1990	9.7875 12.587501 18.699999 0.75479305
25 12 1990	7.0375004 12.9875 0.0 0.80103815
26 12 1990	5.6875 12.8875 0.0 0.9986822
27 12 1990	4.7875004 12.1375 3.7000003 0.73544806
28 12 1990	7.6875 12.2875 0.6 1.3645015
29 12 1990	5.8375 14.2875 0.0 0.99969864
30 12 1990	7.4375 15.1875 0.0 1.1222632
31 12 1990	5.5375004 15.9375 0.0 1.1511765
01 01 1991	6.0875 13.4875 0.0 1.0085225
02 01 1991	6.3375 12.337501 0.0 1.4969218
03 01 1991	6.2375 13.9875 0.0 1.1674815
04 01 1991	4.2375 14.9375 0.0 1.2458843
05 01 1991	6.5375004 11.7375 0.0 1.6178217
06 01 1991	8.1375 13.2875 0.0 1.5827799
07 01 1991	7.7375 14.587501 0.0 1.111778
08 01 1991	8.3875 14.9875 0.0 1.0386043
09 01 1991	8.4375 15.4375 0.0 1.0310527
10 01 1991	8.1875 15.7875 0.0 1.1655767
11 01 1991	6.6375003 17.787498 0.0 1.4633777
12 01 1991	5.4875 17.037498 0.0 1.4643716
13 01 1991	3.6375 14.0375 0.0 1.2115804
14 01 1991	5.8375 12.337501 6.4 0.8474294
15 01 1991	5.6875 14.4375 0.0 1.0878587
16 01 1991	6.0875 12.7375 0.4 1.1077143
17 01 1991	6.0875 10.2375 1.8000002 1.0340835
18 01 1991	3.4375 10.087501 0.5 1.0255908
19 01 1991	1.0875001 10.8875 0.0 1.3937758
20 01 1991	0.58750004 9.9375 0.0 0.9849942
21 01 1991	2.8875 11.8875 0.0 1.3149228
22 01 1991	2.8374999 11.1375 0.1 1.2644079
23 01 1991	5.2875004 11.337501 4.6000004 1.0575693
24 01 1991	4.3375 12.6375 1.6000001 1.4332585
25 01 1991	2.4375 12.0375 0.0 1.5746582
26 01 1991	8.1875 11.2375 7.9999995 0.8550279
27 01 1991	4.8375 12.7375 3.7 1.0856923
28 01 1991	1.7874999 12.0375 0.0 1.4340768
29 01 1991	2.2375 11.5375 0.0 1.3405914
30 01 1991	-0.2625 11.2875 0.0 1.5054781
31 01 1991	0.087500006 11.087501 0.0 1.4284289
01 02 1991	0.88750005 11.337501 0.0 1.4001387
02 02 1991	3.1375 9.6875 8.1 0.931571
03 02 1991	6.8875003 10.3875 21.0 0.70579773
04 02 1991	4.5375004 11.9875 5.2999997 1.1944246
05 02 1991	5.2875004 10.7375 0.0 1.6423135
06 02 1991	5.1875 8.8875 0.0 1.7947185
07 02 1991	2.4875 13.587501 0.5 1.1327721
08 02 1991	5.9875 13.9375 0.3 1.6659005
09 02 1991	2.9875 12.6875 0.0 1.4365977
10 02 1991	6.2875004 15.087501 0.0 1.6284463
11 02 1991	4.9875 10.9875 6.2999997 1.2966598
12 02 1991	3.7375 8.1875 0.0 1.9115753
13 02 1991	1.8375001 8.6875 0.0 1.849878
14 02 1991	0.7375 9.4375 0.0 1.2925673
15 02 1991	-0.71250004 8.4375 0.0 1.864044
16 02 1991	6.1875 12.9375 0.0 2.3397238
17 02 1991	8.5375 13.837501 0.0 1.3417383
18 02 1991	5.4375 14.8875 0.0 1.8972553
19 02 1991	4.2875 14.0375 1.3 1.4626483
20 02 1991	9.5375 11.0375 52.20001 0.40484545
21 02 1991	8.4875 15.1875 8.599999 1.3070756
22 02 1991	7.6375003 15.0375 0.0 1.8570365
23 02 1991	6.4375 15.587501 0.0 2.1012855
24 02 1991	5.8375 17.287498 0.0 2.4071512
25 02 1991	5.3875003 19.287498 0.0 2.5575457
26 02 1991	6.0375004 17.4875 0.0 2.3827517
27 02 1991	6.5375004 16.5875 0.1 2.2957158
28 02 1991	7.5875 14.2875 0.5 1.5688248
01 03 1991	6.8375 13.4875 4.2999997 1.0925338
02 03 1991	8.3375 16.4875 3.0 1.7508029
03 03 1991	7.0375004 16.787498 0.70000005 2.0980492
04 03 1991	7.4375 16.887499 0.0 2.3669658
05 03 1991	6.9375 15.837501 0.0 1.7791063
06 03 1991	7.2375 17.3375 0.0 2.4065692
07 03 1991	11.337501 20.1875 0.0 3.2454755
08 03 1991	10.9875 19.4875 0.2 2.3345435
09 03 1991	10.0375 15.2875 4.7 1.5482941
10 03 1991	8.1875 16.887499 0.0 2.6945484
11 03 1991	8.3375 16.8375 0.0 2.5287902
12 03 1991	6.0375004 16.887499 0.0 2.658546
13 03 1991	6.7375 15.9375 0.0 2.36837
14 03 1991	10.3875 16.637499 0.0 2.498734
15 03 1991	7.6875 14.5375 8.900001 1.1976814
16 03 1991	6.3375 17.537498 0.0 3.064632
17 03 1991	6.0375004 17.4375 0.3 2.0853305
18 03 1991	8.6875 15.2375 1.2 2.311215
19 03 1991	7.0875 18.887499 0.0 3.0897927
20 03 1991	5.7875004 17.6875 0.0 2.4928334
21 03 1991	9.6375 19.637499 0.0 3.0511122
22 03 1991	9.2875 21.4375 0.0 3.2257617
23 03 1991	8.6875 19.7375 0.0 3.5304637
24 03 1991	10.6875 18.4875 6.3 2.262042
25 03 1991	9.5375 15.2875 2.7999997 2.3263967
26 03 1991	6.8375 16.787498 0.5 2.8679044
27 03 1991	10.0375 15.5375 0.6 2.063878
28 03 1991	8.9875 16.6875 0.0 2.8506868
29 03 1991	7.6375003 16.2875 0.0 2.8360069
30 03 1991	7.5375004 14.1875 0.0 3.2702713
31 03 1991	6.6875 15.837501 0.0 3.3897114
01 04 1991	3.8374999 16.2875 0.0 3.1082246
02 04 1991	7.2375 17.287498 0.2 3.0483818
03 04 1991	6.6375003 17.3375 0.0 3.208514
04 04 1991	8.587501 18.0875 0.0 2.7788787
05 04 1991	8.6375 12.1375 10.599999 1.6987293
06 04 1991	7.8375 15.4875 6.0 2.477772
07 04 1991	9.1875 16.7375 0.0 3.341223
08 04 1991	8.837501 17.787498 0.0 3.5361097
09 04 1991	6.6375003 18.5875 0.0 3.7077284
10 04 1991	6.8875003 19.1875 0.0 3.568741
11 04 1991	6.9375 20.637499 0.0 4.3301153
12 04 1991	4.9875 18.3375 0.0 3.8115091
13 04 1991	6.6875 17.8375 0.0 3.7080138
14 04 1991	7.2875004 16.537498 2.5 2.5211928
15 04 1991	11.9875 15.9875 1.5000001 2.4385946
16 04 1991	12.1375 17.1875 0.2 2.5473151
17 04 1991	11.9875 18.887499 1.9000001 2.7839367
18 04 1991	8.0375 11.7875 0.4 3.328343
19 04 1991	8.1375 13.2875 0.0 3.7133899
20 04 1991	6.5875 13.587501 0.5 3.2004766
21 04 1991	3.9875 12.7375 0.0 3.2031987
22 04 1991	3.2375 14.7875 0.1 3.2341516
23 04 1991	6.0875 14.337501 0.0 3.4584248
24 04 1991	6.9875 14.837501 0.0 4.002396
25 04 1991	6.1375003 15.7875 3.9999998 3.0386214
26 04 1991	7.9375 13.8875 5.2 1.825284
27 04 1991	8.0375 15.3875 1.4000001 3.1230175
28 04 1991	5.7375 16.7375 0.0 3.6524498
29 04 1991	6.4875 15.3875 0.6 2.851691
30 04 1991	7.5875 18.4875 0.0 3.9689484
01 05 1991	7.7875004 17.037498 4.8999996 2.5807498
02 05 1991	9.1375 20.6875 2.2 3.9471679
03 05 1991	10.6875 15.1875 1.9 2.5913072
04 05 1991	8.2375 15.6375 0.0 3.7547832
05 05 1991	6.8875003 17.0875 0.2 3.0752325
06 05 1991	8.3375 17.137499 3.1 3.1022248
07 05 1991	8.2375 14.9875 0.90000004 3.3577533
08 05 1991	7.1375003 17.9375 0.3 4.0879374
09 05 1991	10.1375 17.1875 4.1000004 2.6120105
10 05 1991	10.1375 16.0375 1.2000002 2.8302424
11 05 1991	10.2875 17.2375 0.0 3.5905564
12 05 1991	7.2875004 17.787498 0.0 3.888556
13 05 1991	8.6375 18.4875 0.1 3.61049
14 05 1991	8.2375 18.637499 4.7000003 2.5068958
15 05 1991	9.5375 18.537498 0.0 3.540567
16 05 1991	11.087501 15.837501 0.0 4.1084495
17 05 1991	9.6875 15.087501 0.2 3.6997297
18 05 1991	7.8875003 16.537498 0.0 4.011434
19 05 1991	7.1875 17.9875 0.0 4.07355
20 05 1991	7.0875 19.9375 0.0 4.0050817
21 05 1991	9.7875 20.4875 0.0 4.4505777
22 05 1991	9.4875 22.637499 0.0 4.7776914
23 05 1991	9.7875 23.1875 0.0 5.4482956
24 05 1991	11.1375 23.9375 0.0 4.7586803
25 05 1991	12.1375 20.9875 0.0 4.3526773
26 05 1991	10.3875 21.287498 0.0 4.950766
27 05 1991	9.2375 23.1875 0.0 5.1151323
28 05 1991	9.9875 21.887499 0.0 5.300875
29 05 1991	9.0375 22.787498 0.0 5.2999363
30 05 1991	9.337501 22.9375 0.0 5.2467527
31 05 1991	10.5375 22.8375 0.0 4.8162956
01 06 1991	12.7875 16.137499 17.2 1.684787
02 06 1991	12.9375 20.4375 0.0 3.2146678
03 06 1991	13.837501 21.9375 1.2 3.7425027
04 06 1991	12.4875 22.6875 0.0 4.586736
05 06 1991	14.1875 24.4875 0.0 4.590291
06 06 1991	13.9375 27.4875 0.0 5.4987397
07 06 1991	14.0375 25.8375 0.4 4.7880483
08 06 1991	15.8875 21.287498 0.0 4.9005437
09 06 1991	15.0375 24.787498 0.0 5.727628
10 06 1991	12.7375 27.137499 0.0 5.5652084
11 06 1991	13.8875 28.037498 0.0 6.034478
12 06 1991	13.2375 26.1875 0.0 5.819683
13 06 1991	14.7375 28.0875 0.0 5.8486404
14 06 1991	14.587501 29.537498 0.0 6.107469
15 06 1991	16.787498 30.787498 0.0 6.306454
16 06 1991	16.7375 29.6875 0.0 6.287881
17 06 1991	17.1875 28.5875 0.0 5.9053435
18 06 1991	14.8875 24.637499 0.0 6.6732454
19 06 1991	13.4875 24.537498 0.0 6.4846087
20 06 1991	12.9375 24.8375 0.0 5.6175117
21 06 1991	14.9375 27.9375 0.0 5.6299477
22 06 1991	15.7375 26.8375 0.0 5.4401913
23 06 1991	15.337501 30.0875 0.0 5.913334
24 06 1991	16.887499 31.387499 0.0 6.689336
25 06 1991	18.137499 32.1875 0.0 6.9927664
26 06 1991	17.9875 33.4375 0.0 6.5434813
27 06 1991	18.2375 35.0375 0.0 7.212979
28 06 1991	17.4875 25.3375 0.0 6.8647118
29 06 1991	16.537498 25.0875 0.0 6.3079014
30 06 1991	13.837501 27.387499 0.0 5.723858
01 07 1991	13.9375 27.787498 0.0 5.856913
02 07 1991	14.4375 28.5875 0.0 6.0409427
03 07 1991	15.4375 29.787498 0.0 6.2771816
04 07 1991	19.2375 31.287498 0.0 6.6134872
05 07 1991	16.9375 33.3875 0.0 6.7535086
06 07 1991	19.387499 34.4375 0.0 7.102762
07 07 1991	19.137499 33.7875 0.0 6.825254
08 07 1991	19.0875 32.0375 0.0 7.246534
09 07 1991	18.9375 31.8375 0.0 6.2887607
10 07 1991	20.137499 31.787498 0.0 6.2647457
11 07 1991	18.5875 31.4375 0.0 6.077381
12 07 1991	21.037498 33.4375 0.0 6.3501773
13 07 1991	21.1875 33.9375 0.0 7.2848997
14 07 1991	20.4375 31.1875 0.0 7.0374203
15 07 1991	19.9875 30.8375 0.0 5.699982
16 07 1991	19.7375 32.4875 0.0 6.238623
17 07 1991	19.137499 32.9875 0.0 7.2110267
18 07 1991	20.287498 31.4375 0.0 7.133838
19 07 1991	18.1875 31.887499 0.0 6.2214594
20 07 1991	19.637499 35.1875 0.0 7.009026
21 07 1991	19.637499 35.3875 0.0 6.5648694
22 07 1991	20.5875 35.837498 0.0 6.5587015
23 07 1991	19.8375 34.9375 0.0 6.6875834
24 07 1991	21.6875 34.5375 0.0 7.152378
25 07 1991	20.9375 34.6875 0.0 6.8510094
26 07 1991	19.387499 26.9875 0.0 6.722057
27 07 1991	19.1875 26.9375 0.0 6.15503
28 07 1991	17.3375 29.4875 0.0 5.8609657
29 07 1991	15.9875 31.1875 0.0 6.208527
30 07 1991	18.787498 29.8375 0.1 4.893313
31 07 1991	20.2375 29.5875 0.5 5.0486655
01 08 1991	18.5875 28.4375 0.0 6.2750645
02 08 1991	19.5875 27.637499 0.0 6.156391
03 08 1991	19.3375 31.3375 0.0 5.8109403
04 08 1991	19.637499 32.5375 0.0 6.096765
05 08 1991	18.5875 31.5875 0.0 5.4608665
06 08 1991	19.787498 33.7375 0.0 6.049804
07 08 1991	19.9875 33.3875 0.0 6.1035657
08 08 1991	22.2375 34.0375 0.0 6.080585
09 08 1991	19.637499 30.537498 0.2 5.234432
10 08 1991	19.8375 27.9375 12.499999 4.4819155
11 08 1991	19.787498 29.0875 0.0 3.952279
12 08 1991	20.7375 30.4375 0.4 4.261557
13 08 1991	21.4375 28.037498 0.1 4.1777873
14 08 1991	19.4375 29.9375 0.0 4.986635
15 08 1991	19.787498 32.0375 0.0 6.0456405
16 08 1991	20.387499 31.287498 0.0 5.032217
17 08 1991	21.137499 31.787498 0.0 5.2246366
18 08 1991	19.037498 32.587498 0.0 5.847541
19 08 1991	19.4375 33.2375 0.0 6.605879
20 08 1991	18.4375 32.3375 0.0 5.599658
21 08 1991	18.537498 31.7375 0.0 5.349524
22 08 1991	18.887499 30.637499 0.0 5.08993
23 08 1991	19.2375 31.7375 0.0 5.26898
24 08 1991	19.6875 33.1375 0.0 5.3866005
25 08 1991	20.0875 34.5375 0.0 5.523927
26 08 1991	21.637499 34.0375 0.0 5.404673
27 08 1991	21.287498 35.7875 0.0 6.2724915
28 08 1991	19.637499 34.7375 0.0 5.7141495
29 08 1991	20.137499 33.587498 0.0 5.2966814
30 08 1991	20.2375 31.4875 0.1 4.8130183
31 08 1991	20.287498 29.3375 0.0 5.1446
01 09 1991	19.6875 28.9375 0.0 4.550911
02 09 1991	21.137499 29.9375 2.2 3.7723632
03 09 1991	20.0875 27.4375 0.2 3.956271
04 09 1991	20.137499 26.7375 0.8 3.4719946
05 09 1991	18.1875 27.3375 0.0 3.7325618
06 09 1991	18.537498 28.9375 0.0 4.232194
07 09 1991	19.7375 28.0875 1.8000001 2.9433823
08 09 1991	18.787498 29.2375 1.3 4.203914
09 09 1991	18.887499 27.2375 0.3 3.3531141
10 09 1991	19.2375 28.137499 0.0 4.097547
11 09 1991	18.1875 28.5875 0.0 3.9660356
12 09 1991	21.4875 28.9375 0.0 3.7078702
13 09 1991	19.8375 27.9375 0.3 3.9074852
14 09 1991	18.037498 27.787498 0.0 4.220219
15 09 1991	18.2375 27.1875 0.0 3.8492239
16 09 1991	18.3375 27.537498 0.2 3.9239109
17 09 1991	17.387499 29.287498 0.0 3.894008
18 09 1991	17.537498 29.387499 0.0 4.2769575
19 09 1991	18.137499 29.6875 0.0 4.2661366
20 09 1991	18.7375 29.287498 0.0 4.2719193
21 09 1991	17.4375 28.2375 0.0 3.8312974
22 09 1991	20.287498 29.8375 0.0 3.5312297
23 09 1991	19.387499 27.887499 0.0 4.414586
24 09 1991	18.6875 28.1875 0.0 4.357265
25 09 1991	17.3375 27.137499 0.0 3.4616241
26 09 1991	20.787498 29.9375 0.0 3.8571973
27 09 1991	18.287498 23.887499 5.2000003 2.5770857
28 09 1991	15.087501 23.0875 9.300001 2.268356
